# timestamp tx ty tz qx qy qz qw
4.740040000999999670e+00 -4.013188812757972901e-01 -3.865306096312917106e-01 5.151690768842646095e-01 -1.193939884308796960e-03 -2.934258926993135817e-03 9.230805296801904980e-01 -3.845939052073150122e-01 
4.840200001000000363e+00 -3.797575544828292737e-01 -3.684370644993100741e-01 5.069711528736420281e-01 -5.180168945277532433e-04 -6.688273402619511953e-04 9.233014248821866943e-01 -3.840754284046050682e-01 
4.940440000999999803e+00 -3.857694212676412437e-01 -3.688478713729522740e-01 5.043214189045530649e-01 5.465740425937601994e-04 -1.661228351364346960e-03 9.234046684681384010e-01 -3.838240891262568733e-01 
5.040719999000000229e+00 -3.732232935348124836e-01 -3.550885322516594278e-01 5.059800652734141035e-01 6.697264665656988813e-04 -4.703739275289256310e-04 9.230696338933001011e-01 -3.846322305320893364e-01 
5.140920000000000378e+00 -2.272628761211683557e-01 -2.204376080188818754e-01 5.029051924646587013e-01 1.560454523853725337e-03 -9.191756722229958492e-04 9.229570502801683896e-01 -3.848989153025336729e-01 
5.241200001000000164e+00 -3.819626963870081937e-02 -1.726362124039826362e-02 5.010025100047406088e-01 1.350963349947006866e-03 -1.163072633200661196e-03 9.280700423744709937e-01 -3.724016516777262642e-01 
5.341400000000000148e+00 1.372665983642893384e-01 1.722737711917489700e-01 5.065307409564830943e-01 -5.625431388891354197e-04 -6.252939790297540410e-04 9.333217218585344588e-01 -3.590404261707181854e-01 
5.441600000000000215e+00 2.964784791890099358e-01 3.307736923960731823e-01 5.140518302124558181e-01 -1.395350699905699215e-03 -4.459603216422364106e-04 9.402522228106783286e-01 -3.404758187897750643e-01 
5.541760000000000019e+00 4.127613462992595350e-01 4.697871414559683378e-01 5.193975191985349404e-01 -2.241500745931441618e-03 -1.222490568140540811e-03 9.487364399577796759e-01 -3.160582545237952679e-01 
5.642080002000000150e+00 5.088044364681585385e-01 5.857350848874708360e-01 5.204596584393914593e-01 -2.209339251856198491e-03 -3.640261170280469625e-04 9.593200849426345433e-01 -2.823121189320139668e-01 
5.742320000000000313e+00 6.210138067991269883e-01 7.059008740605473564e-01 5.237085535957445304e-01 -7.575630750376515996e-04 -9.634263839209225881e-04 9.710041104030239234e-01 -2.390600072228544482e-01 
