# timestamp tx ty tz qx qy qz qw
3.429199990000000309e-01 -4.370165159925511467e-01 -4.126570593063540460e-01 5.004275651105490885e-01 -1.580637517255843380e-03 1.393285561122268841e-04 -9.233667168581927154e-01 3.839158610569696761e-01 
4.429199990000000087e-01 -3.476410421873586398e-01 -3.679979935710674388e-01 4.985444859513126215e-01 -1.729492355434927918e-04 -7.727253530460844854e-04 -9.244423398962201555e-01 3.813210369115401233e-01 
5.428799980000000858e-01 -4.031368781892371023e-01 -4.020162119499837705e-01 5.101277501364865907e-01 -1.803077620995019881e-04 7.246727025443342211e-04 -9.239221729855950915e-01 3.825797441111607466e-01 
6.429199990000000753e-01 -3.967733663840167790e-01 -3.961696434245784437e-01 5.055185245901078206e-01 -4.901053609152051767e-04 -3.477021754345953168e-04 -9.239157252815392019e-01 3.825955716908128745e-01 
7.429199990000000531e-01 -3.948084890762114108e-01 -3.898213851334382807e-01 5.018422388699881331e-01 -4.624391301803233711e-04 -2.534490782216616703e-04 -9.238127453386673071e-01 3.828442678994297133e-01 
8.400400020000000634e-01 -3.937310683120903154e-01 -3.868778053476689682e-01 5.031654174686338576e-01 -4.596217856282303949e-04 -7.221841916424693187e-04 -9.235115826521610449e-01 3.835695815691181343e-01 
9.429199990000000087e-01 -3.902888371590243488e-01 -3.852639733579641956e-01 5.028054931003711481e-01 -5.593346780090054744e-04 -1.704039285774847220e-04 -9.239717064411138159e-01 3.824603820051369896e-01 
1.042919998999999986e+00 -3.889898206602303565e-01 -3.837020738419582022e-01 5.010226538117406037e-01 -6.398758708464838277e-04 -2.036539754855485490e-04 -9.236725811129211650e-01 3.831820872432872838e-01 
1.142760003000000024e+00 -3.908386956586276662e-01 -3.858657741713852896e-01 4.986321129956649556e-01 -8.513018765810731903e-04 -1.252422591953919473e-03 -9.236787693037802338e-01 3.831647659430859609e-01 
1.242919998999999942e+00 -3.837368567703348110e-01 -3.926225537072235428e-01 4.986668446018669987e-01 -5.536610370041563549e-04 -1.658708882445222420e-04 -9.240890841679383350e-01 3.821767005822900298e-01 
