# timestamp tx ty tz qx qy qz qw
4.703040000999999748e+00 -3.971420362384062153e-01 -3.479047909367436464e-01 4.870963948182822634e-01 3.175358581709815820e-03 -2.370515495860661681e-04 9.219284287757598673e-01 -3.873473953503137612e-01 
4.800120002999999969e+00 -3.732321579075824625e-01 -3.754551396741478420e-01 4.970385062085210803e-01 2.220201939710129361e-04 2.167342508872442067e-03 9.234386997187585822e-01 -3.837400067238023738e-01 
4.900120002999999613e+00 -3.742377325697519574e-01 -3.809420285784379523e-01 5.022672445013564024e-01 9.494346007586098278e-04 4.326385516393445557e-04 9.236450832528815269e-01 -3.832477568698527959e-01 
5.000120003000000146e+00 -3.679975535071999260e-01 -3.791477756623700679e-01 5.086643165177151538e-01 -7.948781517796817608e-04 -1.363398829443931907e-05 9.242136579664883556e-01 -3.818751811472105295e-01 
5.100120002999999791e+00 -3.093037394793446970e-01 -3.401203753277540209e-01 5.025380105861072533e-01 1.269142862341152620e-05 1.875091456040193193e-03 9.246958686846213915e-01 -3.807022535705899546e-01 
5.200239998999999891e+00 -2.291470186231976680e-01 -2.533251106664392016e-01 5.069871672297985299e-01 4.000108570808496656e-04 -2.647326034441703372e-04 9.250467229794675506e-01 -3.798532634822082144e-01 
5.300480000000000302e+00 -1.458268224086294584e-01 -1.644303219114362780e-01 5.061702848134677080e-01 -3.939164710409390159e-04 7.566341853259238304e-04 9.262289137123207450e-01 -3.769607980984082118e-01 
5.400800000000000267e+00 -7.732446277299037662e-02 -7.772517585704719068e-02 5.084723252400500382e-01 -7.370089643047039469e-04 -1.107259856654604869e-03 9.271789268273237239e-01 -3.746166574058089616e-01 
5.501040001999999873e+00 -1.127517503881686478e-02 -1.311369856860145067e-03 5.109389868121336775e-01 -1.078060982598693209e-03 -1.058020955412949720e-03 9.282250766376055617e-01 -3.720162591103500227e-01 
5.601320001000000381e+00 4.709491612559912888e-02 6.668253625873576951e-02 5.113573245466921380e-01 -1.144617174142631205e-03 -1.086342570374827869e-04 9.304335175504075961e-01 -3.664591642107905001e-01 
5.709999999999999964e+00 1.280347739240332849e-01 1.442232750135125641e-01 5.205745335057487821e-01 -1.648136952559677969e-03 -1.624888549057415532e-03 9.333717658854935317e-01 -3.589038333519932733e-01 
