# timestamp tx ty tz qx qy qz qw
4.703040000999999748e+00 -4.563366708052547099e-02 9.755809729978488082e-03 7.342862778941138258e-01 -1.480130182648406456e-01 3.557417961235003201e-01 3.579527010273751420e-01 8.505348212925959439e-01 
4.800120002999999969e+00 -2.075497168229882908e-02 -2.000468278531823338e-02 7.460302390845057197e-01 -1.488538931817005029e-01 3.535912278549895316e-01 3.536997862674401416e-01 8.530603265608373009e-01 
4.900120002999999613e+00 -2.071481261175119742e-02 -2.652866596244245895e-02 7.512547755464845656e-01 -1.470628606292519180e-01 3.543422503640132892e-01 3.539088522679307847e-01 8.529726293416268756e-01 
5.000239998999999713e+00 -1.432692329384330568e-02 -2.516517136571132934e-02 7.590453707997040222e-01 -1.461805448329082657e-01 3.529730212938075873e-01 3.528917903893194485e-01 8.541126250770212369e-01 
5.100559997999999595e+00 4.531689375355699850e-02 1.442404050384662323e-02 7.519905785063741854e-01 -1.473970406557073010e-01 3.539798777714801559e-01 3.511791858670564870e-01 8.541927390476021786e-01 
5.200840001000000434e+00 1.267848193495946796e-01 9.848464012216334718e-02 7.561210393973144539e-01 -1.449833011294708596e-01 3.546785578944087192e-01 3.510219319601711185e-01 8.543806316481891150e-01 
5.301040001999999696e+00 2.115695619247381920e-01 1.860217625299150634e-01 7.562310166082267804e-01 -1.449927765878278874e-01 3.539685787011108142e-01 3.481121867336532949e-01 8.558626893177708750e-01 
5.401239999000000402e+00 2.825807396332651877e-01 2.680661719458934944e-01 7.602343278298423490e-01 -1.425099168063095334e-01 3.541248240131455449e-01 3.462584679757427786e-01 8.569663374215326090e-01 
5.501360002000000193e+00 3.512921306135542987e-01 3.407164925110414688e-01 7.631773263659121787e-01 -1.411372255990000490e-01 3.541794313355016710e-01 3.438015960322925446e-01 8.581592940846083373e-01 
5.601520000999999915e+00 4.128570370371252851e-01 4.061203487852149685e-01 7.629374757608777813e-01 -1.400605285454100957e-01 3.549098050364961621e-01 3.383638624181087295e-01 8.601928113691152955e-01 
