# timestamp tx ty tz qx qy qz qw
4.640040001000000025e+00 -3.916794935263353539e-01 -3.877780026792128631e-01 5.162513862664599440e-01 -1.664065523086888420e-03 -1.718645219366328686e-03 9.236643888842506200e-01 -3.831951792713501059e-01 
4.740040000999999670e+00 -3.826970077359800881e-01 -3.612159250158173407e-01 5.055228479200968295e-01 -7.332621884438877058e-04 -1.537580537138916442e-03 9.228483865032783839e-01 -3.851598697503743063e-01 
4.840320000000000178e+00 -3.809782187147243149e-01 -3.675283942431554762e-01 5.046430697819064282e-01 -8.325160280601911567e-04 -8.046733764704436850e-04 9.234396609111606979e-01 -3.837421316968928631e-01 
4.950160000000000338e+00 -3.861085178745156665e-01 -3.836455194761339005e-01 5.038037766848870724e-01 -2.063279957441229980e-04 -2.144471965807186620e-03 9.237746153473066490e-01 -3.829307904489501202e-01 
5.083000001000000267e+00 -3.155811684510245740e-01 -3.749138782056115615e-01 5.057405085128310329e-01 2.282256036030063404e-05 1.051743583818894219e-03 9.255335201177881110e-01 -3.786644530690932431e-01 
5.200360002000000037e+00 -1.815747021976173714e-01 -2.484951212525630670e-01 5.079703196707433532e-01 1.827586187758347466e-03 -9.972672509749600303e-04 9.256618325690755267e-01 -3.783464135904970882e-01 
5.300639999999999574e+00 -4.460339748636632518e-02 -5.823073584376331491e-02 5.066864875905736643e-01 -3.706526857338648343e-04 9.169149602555705446e-05 9.285689318887547783e-01 -3.711600254680005873e-01 
5.401040002000000229e+00 7.621365242881822377e-02 9.134117809554359591e-02 5.077917125379205476e-01 -3.603409957420270360e-04 -2.395688635584690711e-04 9.311577011235838697e-01 -3.646166753791473814e-01 
5.501239999000000047e+00 1.822715048067354293e-01 2.076105164536755643e-01 5.127218135545332789e-01 -1.455997533006472182e-03 -1.094003076486060617e-03 9.352031741192382563e-01 -3.541071559724939810e-01 
5.610000000000000320e+00 2.926656627854934412e-01 3.219306647031324187e-01 5.227631920602227034e-01 -1.432010787244061010e-03 -6.085133863350803340e-04 9.414600309634904018e-01 -3.371212848812151219e-01 
5.710239999999999760e+00 3.812260958099550900e-01 4.368458021284760129e-01 5.256062575930187108e-01 -1.030370197055837213e-03 -2.400506121215580709e-03 9.479597858359714024e-01 -3.183796348867401482e-01 
