# timestamp tx ty tz qx qy qz qw
2.428799980000000136e-01 -4.780518477370793717e-01 -4.762255729108341162e-01 4.442039528538839210e-01 -2.481362292424793125e-03 -3.703485446764245674e-04 -9.271530605909256151e-01 3.746744025417386159e-01 
3.429199990000000309e-01 -2.877076455750405826e-01 -3.231620413319924445e-01 5.580964475853964490e-01 1.126621667927928854e-03 6.824815196316404240e-04 -9.216780179755860170e-01 3.879534715957417279e-01 
4.429199990000000087e-01 -4.003543461374361456e-01 -3.912357027622693773e-01 5.339612623835712224e-01 7.704803611590473229e-03 1.585574724131107909e-03 -9.261413298496831148e-01 3.770946288378573263e-01 
5.429199989999999865e-01 -4.103169068433351052e-01 -3.921872105238911610e-01 5.145792704306836329e-01 -2.260996849109405543e-03 1.999140388570898926e-04 -9.224220614237753635e-01 3.861766286640585522e-01 
6.429199990000000753e-01 -3.989389378238925588e-01 -3.957317308032036185e-01 5.038066653502681902e-01 7.448076371344732180e-04 1.054102047992018845e-04 -9.241156108797694557e-01 3.821122503644481250e-01 
7.428799980000000414e-01 -3.973350200471783555e-01 -3.949065317873102776e-01 4.985445322112574962e-01 -1.670140369997571072e-03 -2.130496021026019745e-04 -9.237690578371973160e-01 3.829463317797787147e-01 
8.400400020000000634e-01 -3.950516456436358737e-01 -3.915824872901976783e-01 5.022648922275406713e-01 -7.616252140870901103e-04 -3.379332313098307779e-04 -9.239030476204096454e-01 3.826257496900639099e-01 
9.429199990000000087e-01 -3.909634601983228430e-01 -3.839698157290594160e-01 5.011367491221223602e-01 -6.016744174661712912e-04 -3.318911801044164720e-04 -9.238363046857340777e-01 3.827871601565906445e-01 
1.042919998999999986e+00 -3.922690159917945896e-01 -3.821544209399942993e-01 4.969255009041076976e-01 -1.108830615146307475e-03 -5.415197748273408145e-04 -9.236294112371641329e-01 3.832847348234595941e-01 
1.142879997999999953e+00 -3.928796464182989223e-01 -3.869490096107975896e-01 4.995949980695553183e-01 -4.102456454718021468e-04 -1.132178921250581206e-03 -9.238074264887584652e-01 3.828555715065639076e-01 
1.242919998999999942e+00 -3.886661377572708242e-01 -3.876238441537767643e-01 4.980595103087829822e-01 -1.107192594085730161e-03 -5.892888421780891886e-05 -9.237798441304109209e-01 3.829224075845391040e-01 
1.342919999000000031e+00 -3.903034234483981346e-01 -3.857416134908604466e-01 4.969625867999184488e-01 -1.175094272200718788e-03 -1.138002947783137500e-03 -9.238248577728060962e-01 3.828119071604185186e-01 
1.442919998999999898e+00 -3.897671706113695067e-01 -3.919643011546601885e-01 5.007334219103228845e-01 -9.046198213378064219e-04 2.039858447143725120e-04 -9.238762166743587079e-01 3.826903138521114967e-01 
1.542879998000000086e+00 -3.859044763127466582e-01 -3.921435251276074174e-01 4.980632342750986319e-01 -6.129069624477257675e-04 -8.937473005391969021e-04 -9.242637961384237988e-01 3.817528791097823393e-01 
1.642839997000000052e+00 -3.874994998288294745e-01 -3.926909950466070942e-01 5.008669743372015093e-01 -1.323271094780148786e-04 -1.533935295789365166e-03 -9.236675132018853374e-01 3.831917986954960220e-01 
1.742919999000000164e+00 -3.881581073122441494e-01 -3.903888864034454342e-01 4.995485832068349286e-01 -1.131796858495791834e-03 2.471669924652351554e-05 -9.242156240917651644e-01 3.818693475648770042e-01 
1.842919999000000031e+00 -3.856869855350952836e-01 -3.927628761350577258e-01 4.978016132168895380e-01 -9.291819256073682648e-04 -6.171262189509740641e-04 -9.239485808979910342e-01 3.825150658899170164e-01 
1.942919998999999898e+00 -3.859113974758893728e-01 -3.905927697351644912e-01 4.987840079414829764e-01 -1.396949926560283771e-03 2.038314839841910155e-04 -9.239779903716814902e-01 3.824430418929561926e-01 
2.042919998999999986e+00 -3.885684209224901653e-01 -3.894789901137257204e-01 4.990978720469413377e-01 -3.819691835790427160e-04 -5.635159046269164543e-04 -9.241944946940505723e-01 3.819215528437437390e-01 
2.139199998000000047e+00 -3.901920972209372840e-01 -3.903272887508320022e-01 4.990078790813229914e-01 -5.386053113036142316e-04 -1.124822846122585773e-03 -9.235554944585502302e-01 3.834627665540766284e-01 
2.242919998000000081e+00 -3.909333015346760920e-01 -3.918203118349424807e-01 5.019335237351848500e-01 -6.991854975163878504e-04 -7.687302576416085893e-04 -9.240257900054578144e-01 3.823287323733604581e-01 
2.342919999000000253e+00 -3.852237050078192171e-01 -3.939426987371321687e-01 4.974556968634599730e-01 -8.284383536204411149e-04 1.924275553286399040e-04 -9.241481088515910436e-01 3.820334403786639910e-01 
2.442879997999999997e+00 -3.874307145829858912e-01 -3.919216639002077729e-01 4.997828821731337690e-01 -8.783053319717013365e-04 -1.271247722687555287e-03 -9.238356648109247171e-01 3.827862026410149277e-01 
2.542919998999999986e+00 -3.849910690976420802e-01 -3.929601096272186123e-01 5.003490096364752171e-01 -6.588134918616353605e-04 -8.617265680135120895e-05 -9.241332419976173718e-01 3.820697705577206782e-01 
2.642879998000000175e+00 -3.860666567893770162e-01 -3.912036353489475871e-01 4.991365986810563649e-01 2.715804728125367339e-05 -2.096375637910309793e-03 -9.240409995375722385e-01 3.822876347009273035e-01 
2.742879998000000263e+00 -3.869608949548195009e-01 -3.913264701571555482e-01 4.982395205901261059e-01 -8.569513708171678807e-04 -1.573235508292968347e-03 -9.239630098571016692e-01 3.824776424579469647e-01 
2.842919999000000253e+00 -3.897840958069530570e-01 -3.930523659692246596e-01 4.951328143947827387e-01 -1.265262377810668238e-03 3.128942446551546182e-06 -9.236586794213458296e-01 3.832140955535698890e-01 
2.942919998999999898e+00 -3.935954363433015191e-01 -3.914516665021027242e-01 4.944696761841181898e-01 -1.075840083829963587e-03 -1.404097917533992127e-03 -9.238322426602161297e-01 3.827934932813611413e-01 
3.042919998999999986e+00 -3.933980959347707640e-01 -3.899877647732173380e-01 4.966263048860017904e-01 -1.503713813206238514e-03 -1.162731286916610226e-04 -9.240217819120005727e-01 3.823368565512601513e-01 
3.142799995999999929e+00 -3.892528717952781769e-01 -3.905057052049018540e-01 4.948507538239754755e-01 -7.467245689392156601e-04 -3.749814766395077902e-04 -9.236430844962290054e-01 3.832528594199947625e-01 
3.242919999000000164e+00 -3.851560913569125888e-01 -3.916071708783491756e-01 4.974943693652223442e-01 -1.774545876753301672e-03 -1.531376805116840259e-04 -9.241848408628871026e-01 3.819413665145767189e-01 
3.342919999000000253e+00 -3.826471997994040919e-01 -3.899598248840893122e-01 4.995937695031545389e-01 -8.134116771514115444e-04 2.011555904697688991e-04 -9.240595229405381694e-01 3.822476892811474403e-01 
3.438559998000000117e+00 -3.831306460096854383e-01 -3.917081755101679552e-01 4.997689170534739267e-01 -2.982816805584633836e-04 -1.079706821137386323e-03 -9.242340272069461404e-01 3.818248397027743657e-01 
3.542919998999999986e+00 -3.869404911810006009e-01 -3.901030046740147084e-01 5.031013973981904863e-01 -1.091135738893207491e-03 3.754809974596475149e-04 -9.238417216843743951e-01 3.827729636639331523e-01 
3.642760003000000246e+00 -3.852452220939086014e-01 -3.906251773644408565e-01 4.979816455374739825e-01 -6.590044139056360373e-04 -4.824856694684506188e-04 -9.240302435311221751e-01 3.823185085247328141e-01 
3.742919999000000164e+00 -3.881912491992128289e-01 -3.863245794994197846e-01 4.996698547266984480e-01 -4.915187270493788507e-04 -1.938431135191636756e-03 -9.237212223010046186e-01 3.830601837372467067e-01 
3.842919999000000253e+00 -3.869490865801002988e-01 -3.896427947439772832e-01 5.011740212315810572e-01 -7.504856873376267645e-04 4.425182001837919409e-04 -9.240277399983076734e-01 3.823244390076255272e-01 
3.942879997999999997e+00 -3.870636554537554841e-01 -3.875471539131248866e-01 4.990659617227850009e-01 -2.758646281917513437e-04 -1.190245828725948691e-03 -9.237304137577282415e-01 3.830412900883535809e-01 
4.042919999000000431e+00 -3.926891713230294956e-01 -3.890584498494773502e-01 5.008840683095110435e-01 -9.948671745871264134e-04 -2.419544607177677095e-04 -9.238924888994223261e-01 3.826507815914856336e-01 
4.142919997999999993e+00 -3.918284345075178643e-01 -3.901547216435429788e-01 4.988639749031144044e-01 -9.216113870201816591e-04 8.076106497635393610e-05 -9.239339923565131896e-01 3.825508095381007778e-01 
4.242799996000000462e+00 -3.889379051657441133e-01 -3.899515365046149484e-01 4.949953432030825828e-01 -1.121765918437046729e-03 -6.997646822416644929e-04 -9.238355403193954096e-01 3.827873383660753692e-01 
4.342919999000000253e+00 -3.915186665299495994e-01 -3.895253016800317991e-01 4.966929114551680846e-01 -1.228939072165384418e-03 -1.375945579683292524e-04 -9.239546854430240597e-01 3.824999477442801998e-01 
4.442919998999999898e+00 -3.890157922048919081e-01 -3.901948980145520385e-01 4.942624089585387903e-01 -1.034449763095749786e-03 -5.617945098826865368e-04 -9.240331400076065016e-01 3.823105680834619213e-01 
4.542879998000000086e+00 -3.879996656669629784e-01 -3.879479694138135426e-01 5.003943623190273415e-01 -8.434495610834531580e-04 -8.490578933461760723e-04 -9.236646709926313870e-01 3.831998737651223230e-01 
4.642879997999999730e+00 -3.909295828271297513e-01 -3.879416979894639850e-01 4.985759187450407026e-01 -1.039083107332670853e-03 3.630270587217577952e-04 -9.237924688711134369e-01 3.828919729828031970e-01 
4.742919998999999720e+00 -3.887209170962258042e-01 -3.920769131352275227e-01 4.991899644246480805e-01 -5.293824378644780820e-04 -1.349472607670892553e-03 -9.237414746127615706e-01 3.830138205837438359e-01 
4.842919999000000253e+00 -3.889479375828322483e-01 -3.880330807302329044e-01 5.011496149062040217e-01 -1.010491084940608013e-03 -3.554353450822082252e-04 -9.240232368577135924e-01 3.823348144237933566e-01 
4.942919998999999898e+00 -3.895486094527185750e-01 -3.824596880416261113e-01 4.988041120170726428e-01 -7.127918654230890397e-04 -1.406270366572762750e-04 -9.237555293727499617e-01 3.829819762143692463e-01 
5.042919999000000431e+00 -3.683309011545855549e-01 -3.786509569355446247e-01 5.002017203120091571e-01 -5.471732143388208626e-04 -1.919847247921723432e-03 -9.239551982154986520e-01 3.824954986383194977e-01 
5.142919999000000075e+00 -2.258555237108290370e-01 -2.282330792338678749e-01 4.853492943989158315e-01 -3.145244077252539600e-03 -4.343632502431118460e-03 -9.262120741266892665e-01 3.769647649825044744e-01 
5.242919998999999720e+00 -7.012031527201678313e-03 -1.529191952614575994e-02 4.778860568483718207e-01 -4.623745751420941380e-03 5.540624118326653233e-05 -9.315308251269992512e-01 3.636329739498146973e-01 
