# timestamp tx ty tz qx qy qz qw
2.999599990000000327e-01 7.010243170026740633e-02 9.663504753751928078e-02 7.632080920467062546e-01 -1.311268121256944086e-01 3.215925699881827526e-01 3.868421135654380727e-01 8.542465435940455043e-01 
3.999599990000000105e-01 3.545917849102179359e-02 -2.349404238700803643e-02 7.962501009288875942e-01 -1.591336324112323231e-01 3.782376042210577882e-01 3.315260602873273954e-01 8.495312078664825073e-01 
4.999599990000000438e-01 2.349655608939382051e-02 2.490301850578197779e-02 7.822345362281903913e-01 -1.420408961230837097e-01 3.399263187963727506e-01 3.743681174200676476e-01 8.509541669663840402e-01 
5.999599990000000771e-01 3.110220559112203409e-02 2.612620998706807404e-02 7.553351470488186559e-01 -1.435079422727663090e-01 3.443392149042334704e-01 3.593072169331826826e-01 8.554146944280904830e-01 
6.999599990000000549e-01 4.446334890561218917e-02 3.593715870304343279e-02 7.767254665033969108e-01 -1.481568794739840933e-01 3.639226853135100748e-01 3.457526152943435349e-01 8.520944473448097689e-01 
7.999199980000000210e-01 4.238396462509910756e-02 4.259723483201743877e-02 7.744946514292800899e-01 -1.463936139310882123e-01 3.522717334711326642e-01 3.526824465852596568e-01 8.544522382603221278e-01 
8.999599990000000105e-01 2.890250288407864021e-02 4.362704987415744196e-02 7.719487872976232845e-01 -1.466407868242494972e-01 3.554505093671638249e-01 3.547254021620899200e-01 8.522448615809498085e-01 
9.999599990000000993e-01 2.394417275414531185e-02 4.050897204522732609e-02 7.749460040240612191e-01 -1.468285115256227902e-01 3.547580575615471021e-01 3.524794500310942658e-01 8.534320981215232083e-01 
1.099959998999999966e+00 2.721682133323303013e-02 3.972859724930127151e-02 7.786195100538236824e-01 -1.468953647126852446e-01 3.559069368059202265e-01 3.526621219594118783e-01 8.528665967749228249e-01 
1.199959999000000055e+00 2.654499060384398618e-02 4.047479427106046024e-02 7.796042495337551781e-01 -1.469289978263666752e-01 3.546346485807130300e-01 3.525504713331113482e-01 8.534367585161625192e-01 
1.299959998999999922e+00 2.638427961390730006e-02 3.833296416682995672e-02 7.813264802003441201e-01 -1.472984785810942387e-01 3.556399609521133653e-01 3.529536011491379299e-01 8.527878586245992709e-01 
1.399959999000000010e+00 3.278255128618724062e-02 3.706930744060799726e-02 7.811334797651361406e-01 -1.471533886344814634e-01 3.558977181045407945e-01 3.529099204444186566e-01 8.527234501954805701e-01 
1.499959999000000099e+00 3.184375775711838913e-02 3.803601664193276277e-02 7.776136679112313210e-01 -1.471490997672446899e-01 3.556110564433065391e-01 3.526470251933733757e-01 8.529525160260852390e-01 
1.599959999000000188e+00 3.438045752876665861e-02 3.540070127208110734e-02 7.780554030412876187e-01 -1.472194538703259226e-01 3.555429496943510181e-01 3.530243790062467801e-01 8.528126588835420741e-01 
1.699879997000000031e+00 3.601026579949638540e-02 3.690582829334103365e-02 7.793298404096624665e-01 -1.475016063923102472e-01 3.554384619091928155e-01 3.533422800332310376e-01 8.526757936333322352e-01 
1.799959998999999922e+00 3.377322109079560625e-02 3.478096068315220113e-02 7.814756109417508867e-01 -1.472110753396186633e-01 3.555326635840802552e-01 3.533327331592783782e-01 8.526906848912778614e-01 
1.899879997000000209e+00 3.356238267864195685e-02 3.529442945457866160e-02 7.813077464230089308e-01 -1.470168027499204055e-01 3.553179035522774365e-01 3.529883869289242027e-01 8.529562977185416450e-01 
1.999959999000000099e+00 2.959958948477288410e-02 3.879266207203829753e-02 7.805426896932773362e-01 -1.470544947873728969e-01 3.556610869952253617e-01 3.528644419233299412e-01 8.528580493765315351e-01 
2.099959999000000188e+00 2.862512046259697504e-02 3.632662418364800139e-02 7.816801544402723900e-01 -1.468637878660371265e-01 3.560029862912784115e-01 3.525674111235647668e-01 8.528711052550431715e-01 
2.199959998999999833e+00 3.507397301203345891e-02 3.274514721170898590e-02 7.752695225294929937e-01 -1.469377486420280488e-01 3.552026142499898897e-01 3.537642725009088052e-01 8.526964526464781979e-01 
2.299959998999999922e+00 3.143158549251436062e-02 3.622155285675061204e-02 7.798304387938992388e-01 -1.468488904602257561e-01 3.556091513809754856e-01 3.529430594449537995e-01 8.528826013082568824e-01 
2.399959999000000010e+00 3.285641540036284003e-02 3.461430902929810843e-02 7.766637320207719908e-01 -1.471007410868508392e-01 3.548785485634396442e-01 3.533492054637789592e-01 8.529753377087300192e-01 
2.499839995999999953e+00 3.040260260291956923e-02 4.008272995516933696e-02 7.797930906602833501e-01 -1.470892272449423610e-01 3.552800150365014731e-01 3.529592062641619399e-01 8.529716694342912575e-01 
2.599959999000000188e+00 3.155268320227812978e-02 4.036013789735232865e-02 7.756600939864379818e-01 -1.467648040144209909e-01 3.548880254225228459e-01 3.521897482686414671e-01 8.535086191297556191e-01 
2.699919997999999932e+00 3.067510964926846440e-02 3.514984325816924299e-02 7.736509867635977811e-01 -1.459697307593122995e-01 3.548078216374994653e-01 3.524166119400445329e-01 8.535846642457950439e-01 
2.799959998999999922e+00 3.382355331829506317e-02 4.248362569530676064e-02 7.737109400374633239e-01 -1.472554597713294500e-01 3.553329717890977846e-01 3.528991319758750245e-01 8.529457845477264044e-01 
2.899959999000000010e+00 3.535952243886322094e-02 4.521110600287985698e-02 7.723703198038579520e-01 -1.463053338449377960e-01 3.547379130247796386e-01 3.529736932934732785e-01 8.533260421398787265e-01 
