# timestamp tx ty tz qx qy qz qw
2.429199990000000253e-01 -4.256765153735428964e-01 -4.205891201895666232e-01 5.021582092629321981e-01 -1.110156662020678458e-03 -9.284472352594592623e-04 -9.238347641216864137e-01 3.827887591585530935e-01 
3.429199990000000309e-01 -3.472676391509292304e-01 -3.722605774884795160e-01 4.972186150683664541e-01 -5.032611557288727954e-04 -2.047455734548780308e-04 -9.241824362722341757e-01 3.819509514235789882e-01 
4.429199990000000087e-01 -3.976171295695967167e-01 -3.926231959420883877e-01 5.041181752055632348e-01 -5.254898680666504314e-04 1.181255927625317250e-05 -9.242125600962097787e-01 3.818780793411318819e-01 
5.429199989999999865e-01 -4.017635665720747373e-01 -3.914065098658076614e-01 5.024561731905622386e-01 -6.564357903770350056e-04 -4.201372853220387881e-04 -9.234223270322110544e-01 3.837845730551592283e-01 
6.429199990000000753e-01 -3.968396692688589966e-01 -3.883437067899766504e-01 4.984164557931737294e-01 -9.694805498535680535e-04 -3.336186283891012143e-04 -9.236360643047780705e-01 3.832693172191766751e-01 
7.429199990000000531e-01 -3.938052671661109172e-01 -3.867583042840162522e-01 4.976317176526893205e-01 -1.187961209188912251e-03 -5.815774429390992498e-04 -9.236016722453623817e-01 3.833512769528926167e-01 
8.400000010000000517e-01 -3.918177087288149951e-01 -3.852929144135206485e-01 5.010127871827642076e-01 -5.296685878610542806e-04 -7.628238817144568015e-04 -9.236726536862983616e-01 3.831813753081226848e-01 
9.428799980000001080e-01 -3.911881627214015555e-01 -3.833513853944465199e-01 5.054399883068183552e-01 -5.150457942353619395e-04 3.764793510673516063e-04 -9.238394024084340961e-01 3.827797689909375745e-01 
1.042879998000000086e+00 -3.880604080506944720e-01 -3.871638239768079304e-01 5.026903741571647766e-01 -4.461910193875254097e-04 -3.393799561216899636e-04 -9.238142553954878933e-01 3.828405768239563356e-01 
1.142919999000000075e+00 -3.930580478303924985e-01 -3.881556359773406517e-01 5.021590949467585885e-01 -4.162603546057943834e-04 -9.433526236316213363e-04 -9.236998543152710184e-01 3.831155386447956945e-01 
1.242919998999999942e+00 -3.878385043821292455e-01 -3.905865782296044086e-01 4.991071002053126260e-01 -8.670589722888414307e-04 -6.955125960290568570e-05 -9.238970459076878416e-01 3.826401598557168660e-01 
1.342879997999999908e+00 -3.862569138165367622e-01 -3.903496219308247306e-01 5.010810594194717860e-01 -4.645708197769759899e-05 -1.905012246535509653e-03 -9.236955763748244674e-01 3.831225012390435114e-01 
