# timestamp tx ty tz qx qy qz qw
2.999599990000000327e-01 5.895401627078090262e-02 1.389194285991713074e-01 8.049721322937652968e-01 -1.452811213583234673e-01 3.584093401783371990e-01 3.506750501726295099e-01 8.529145032394634951e-01 
3.999599990000000105e-01 -2.225114164229907709e-02 -1.617116125478206823e-01 7.721889439133220456e-01 -1.513430769189587355e-01 3.551603516762208979e-01 3.573995711006400233e-01 8.504245670504843035e-01 
4.999599990000000438e-01 1.035097754352101579e-01 7.428124013747049170e-02 7.953166551751459368e-01 -1.496197462159233882e-01 3.578999945404663374e-01 3.566667973649156886e-01 8.498884168569842412e-01 
5.999599990000000771e-01 4.796935269673051339e-02 7.391869221340427454e-02 7.827156130476682350e-01 -1.446854074011162394e-01 3.540843421046099282e-01 3.506089477152223854e-01 8.548472245632801059e-01 
6.999599990000000549e-01 2.587552179622719037e-02 5.075234742901319623e-02 7.846128488381407529e-01 -1.474246316097571896e-01 3.565051858178558408e-01 3.531262963583126080e-01 8.523331797483684191e-01 
7.999599990000000327e-01 2.274952423507418942e-02 4.966575899126217386e-02 7.777280523300461601e-01 -1.466657102789663547e-01 3.550386562110329214e-01 3.517485549293625224e-01 8.536449356315163328e-01 
8.998399960000000863e-01 2.903497995483531047e-02 4.036538240647145198e-02 7.789373037533807720e-01 -1.468998216360329068e-01 3.564957419858667542e-01 3.527683124083706434e-01 8.525759474145387928e-01 
9.999599990000000993e-01 3.126064581687926225e-02 3.768061217985309297e-02 7.824457785341375482e-01 -1.471024786939867934e-01 3.553453740836596819e-01 3.524680601097212040e-01 8.531452352805584116e-01 
1.099959998999999966e+00 3.132428323898048955e-02 3.602787466915602366e-02 7.806045197520584678e-01 -1.469518897752530306e-01 3.562319244869055490e-01 3.526322592380308207e-01 8.527335151221157039e-01 
1.199959999000000055e+00 3.298649610015513822e-02 3.328567104578187413e-02 7.793920626937405061e-01 -1.468421573389136203e-01 3.545397879061245594e-01 3.532677865666186690e-01 8.531944623553624485e-01 
